Clone|text|to_user_id|from_user|id|from_user_id|lang|source|user_image_url|geo_type|geo_latitude|geo_longitude|created_at|time|type|rt_count|favorite_count|place|country|hashtags|urls|media_link|media_url|bounding_box|mentions_user|mentions_user_id|reply_user|reply_id|rt_user_id|rt_user|rt_id|rt_source|rt_created_at|user_tweets|user_followers|user_following|user_listed|user_favorited|user_created_at|user_lang|user_location|user_time_zone|user_description|user_url|user_protected_tweets|user_default_layout|user_default_image|images|median H|median S|median V|dominant color
0|RT @doojoonudes: mim ser Ã­ndio seungri #BIGBANGisBack http://t.co/GQMaNz37Di||kwiistylez|606089468228050944|2655031008|pt|Twitter for Android |http://pbs.twimg.com/profile_images/605549037283102720/bKkkTWQw_normal.png||||Wed Jun 03 13:26:04 +0000 2015|1433337964|Retweet|51|0|||#BIGBANGisBack||http://twitter.com/doojoonudes/status/605399837257953280/photo/1|http://pbs.twimg.com/media/CGbP8SmWcAElAKJ.png||doojoonudes|3012527333|||3012527333|doojoonudes|605399837257953280|Twitter Web Client |Mon Jun 01 15:45:43 +0000 2015|16707|467|408|0|941|Thu Jul 17 22:06:11 +0000 2014|pt|Sianoa follow me 19/04/15|Brasilia|Jeremy Irvine replied in instagram 24/03/15|http://t.co/5zbJlJYwAz||||100524.png|16|3|174|818486
0|RondÃŽnia realiza 1Âº concurso para professor indÃ­gena doÂ estado http://t.co/RYUBym5ueK http://t.co/OHZ3oZVZMf||portalmaisro|606089115583447040|2923549625|pt|WordPress.com |http://pbs.twimg.com/profile_images/549101414471839744/HjJEY1-s_normal.jpeg||||Wed Jun 03 13:24:40 +0000 2015|1433337880|Tweet|0|0||||"""http://maisro.com.br/rondonia-realiza-1o-concurso-para-professor-indigena-do-estado/"""|http://twitter.com/portalmaisro/status/606089115583447040/photo/1|http://pbs.twimg.com/media/CGlC1q2VIAEttA9.jpg|||||||||||1136|25|201|0|4|Mon Dec 15 20:21:01 +0000 2014|pt||Santiago||||||100525.jpg|18|129|129|84644A
0|RT @doojoonudes: mim ser Ã­ndio seungri #BIGBANGisBack http://t.co/GQMaNz37Di||exoflopz|606088915532038144|169185712|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/607682466078261248/QGopz4vj_normal.png||||Wed Jun 03 13:23:52 +0000 2015|1433337832|Retweet|51|0|||#BIGBANGisBack||http://twitter.com/doojoonudes/status/605399837257953280/photo/1|http://pbs.twimg.com/media/CGbP8SmWcAElAKJ.png||doojoonudes|3012527333|||3012527333|doojoonudes|605399837257953280|Twitter Web Client |Mon Jun 01 15:45:43 +0000 2015|91635|10382|7233|24|644|Wed Jul 21 19:11:07 +0000 2010|pt|gdragon biased|Brasilia|*:ïœ¥ïŸÿâÿ§ SAI DAQUI SUA EXOTICA *:ïœ¥ïŸÿâÿ§|||||100524.png|16|3|174|818486
0|RT @brains9: Tribo Kipiai, cheia de Ã­ndios do marketing que querem resultados - http://t.co/BR6Iq5kUZ9 http://t.co/5UkfRLYWa3||tarushijio|606088077975658496|15135596|pt|TweetDeck |http://pbs.twimg.com/profile_images/526526194284367872/xFGq-ZJJ_normal.jpeg||||Wed Jun 03 13:20:33 +0000 2015|1433337633|Retweet|8|0||||"""http://b9.cm/1Ic8Lwm"""|http://twitter.com/brains9/status/606058248324587520/photo/1|http://pbs.twimg.com/media/CGkmxANUIAACWFF.jpg||brains9|148854179|||148854179|brains9|606058248324587520|B9 |Wed Jun 03 11:22:01 +0000 2015|42957|8874|958|567|3735|Mon Jun 16 16:12:25 +0000 2008|pt|SÃ£o Paulo, SP, Brasil|Brasilia|Msc. in Communication/Cyberculture; Researcher; Product Manager. #digitalmethods #research #socialmediamonitoring #catgifs|http://t.co/bJ33fSV12O||||100509.jpg|0|0|32|242424
0|#VoluntÃ¡rios podem se inscrever para os #JogosMundiaisIndÃ­genas. Resultados saem dia 7/8 http://t.co/VCguxForS1 http://t.co/yra88yzBp0||avozdobrasil|606085741391822848|48427667|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/271181242/iconevoz_2_normal.JPG||||Wed Jun 03 13:11:15 +0000 2015|1433337075|Tweet|7|5|||#VoluntÃ¡rios, #JogosMundiaisIndÃ­genas|"""http://www.brasil.gov.br/esporte/2015/06/voluntarios-ja-podem-se-inscrever-para-os-jogos-indigenas-em-palmas"""|http://twitter.com/avozdobrasil/status/606085741391822848/photo/1|http://pbs.twimg.com/media/CGk_xP7XIAEojL3.jpg|||||||||||26302|112070|294|1119|115|Thu Jun 18 17:46:37 +0000 2009|pt||Brasilia|http://t.co/CvtM3tHC|||||100526.jpg|0|0|255|FFFFFF
0|RT @brains9: Tribo Kipiai, cheia de Ã­ndios do marketing que querem resultados - http://t.co/BR6Iq5kUZ9 http://t.co/5UkfRLYWa3||deandremartins|606084917932474369|20059534|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/603379588337655808/1QT3Mrps_normal.png||||Wed Jun 03 13:07:59 +0000 2015|1433336879|Retweet|8|0||||"""http://b9.cm/1Ic8Lwm"""|http://twitter.com/brains9/status/606058248324587520/photo/1|http://pbs.twimg.com/media/CGkmxANUIAACWFF.jpg||brains9|148854179|||148854179|brains9|606058248324587520|B9 |Wed Jun 03 11:22:01 +0000 2015|56976|3084|1253|89|111|Wed Feb 04 15:10:54 +0000 2009|en|Porto Alegre/RS|Brasilia|FaÃ§o frases. Frete grÃ¡tis.|http://t.co/BzM9ph8itT||||100509.jpg|0|0|32|242424
0|RT @brains9: Tribo Kipiai, cheia de Ã­ndios do marketing que querem resultados - http://t.co/BR6Iq5kUZ9 http://t.co/5UkfRLYWa3||redator|606084153134710784|8704732|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/585288109186744321/u1DYQ-e6_normal.jpg||||Wed Jun 03 13:04:57 +0000 2015|1433336697|Retweet|8|0||||"""http://b9.cm/1Ic8Lwm"""|http://twitter.com/brains9/status/606058248324587520/photo/1|http://pbs.twimg.com/media/CGkmxANUIAACWFF.jpg||brains9|148854179|||148854179|brains9|606058248324587520|B9 |Wed Jun 03 11:22:01 +0000 2015|14257|9199|2998|323|1525|Thu Sep 06 15:14:41 +0000 2007|pt|SÃ£o Paulo|Brasilia|Vice-presidente da Minha PrÃ³pria ImaginaÃ§Ã£o  Diretor de CriaÃ§Ã£o  Editor-chefe da Revista VemGente e tumblrs famosos  https://t.co/VefDqgrHP1|http://t.co/NcrmNHconX||||100509.jpg|0|0|32|242424
0|"#Tumblr de humor mostra ""Tribo Kipiai"", repleta de Ã­ndios do #marketing q querem resultados http://t.co/OU2e4C2cZG ðÿÿÿ http://t.co/Yy7HaCQGTO"||textoecia|606083674732240896|43895037|pt|TweetDeck |http://pbs.twimg.com/profile_images/580827781241659392/G95CQCCZ_normal.jpg||||Wed Jun 03 13:03:03 +0000 2015|1433336583|Tweet|0|0|||#Tumblr, #marketing|"""http://bit.ly/1ANrHBI"""|http://twitter.com/textoecia/status/606083674732240896/photo/1|http://pbs.twimg.com/media/CGk0bcGUIAEW7e0.jpg|||||||||||30559|2006|596|88|23|Mon Jun 01 14:41:50 +0000 2009|en|Bahia / SÃ£o Paulo / Brasil|Brasilia|ComunicaÃ§Ã£o estratÃ©gica :: ReputaÃ§Ã£o :: Imprensa :: Resultados eficazes. Fundada em 1995 pela jornalista e empresÃ¡ria Monique Melo em Salvador.|http://t.co/0EtJU1Yajt||||100527.jpg|0|0|32|242424
0|Refrenda MVC compromiso con estudiantes indÃ­genas http://t.co/Inqs3FrMBV http://t.co/vdPSKp9gpQ||EsDiarioPopular|606074454083444737|1637148362|pt|TweetDeck |http://pbs.twimg.com/profile_images/378800000267843233/3f4c647332619e22bcf60a85f0130520_normal.jpeg||||Wed Jun 03 12:26:24 +0000 2015|1433334384|Tweet|1|0||||"""http://bit.ly/1AKav04"""|http://twitter.com/EsDiarioPopular/status/606074454083444737/photo/1|http://pbs.twimg.com/media/CGk1gIMVAAEjDlC.jpg|||||||||||24534|1160|193|10|47|Thu Aug 01 04:48:17 +0000 2013|es|Tuxtla GutiÃ©rrez, Chiapas||Fundado en 1948. El mÃ¡s longevo de Chiapas. Tuxtleco de nacimiento y popular por vocaciÃ³n. Periodismo con tradiciÃ³n para las nuevas generaciones.|http://t.co/uOh7nlVmTN||True||100503.jpg|108|80|98|55504A
0|RT @combateracismo: Tomba Ã¡rvore, Tomba Ã­ndio  http://t.co/inx1A9V191 http://t.co/nJIoc97Qda||HAILYJAHI|606074045470265344|3302825578|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/604273669146296321/LQfW-dhq_normal.jpg||||Wed Jun 03 12:24:47 +0000 2015|1433334287|Retweet|7|0||||"""http://racismoambiental.net.br/?p=180838"""|http://twitter.com/combateracismo/status/599176556888530944/photo/1|http://pbs.twimg.com/media/CFCz5uiUkAAIq6r.jpg||combateracismo|273513557|||273513557|combateracismo|599176556888530944|Twitter Web Client |Fri May 15 11:36:37 +0000 2015|168|3|14|1|229|Fri May 29 13:07:34 +0000 2015|en||||||True||100528.jpg|20|60|129|7F6B5D
0|"RT @Luzinhaa__: ""indio quer fazer fumaÃ§a.."" http://t.co/aYyINiaSLU"||petisonpretin|606071972242563072|151647604|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/607947775502876673/CK504UcP_normal.jpg||||Wed Jun 03 12:16:33 +0000 2015|1433333793|Retweet|1|0|||||http://twitter.com/Luzinhaa__/status/480124607429890049/photo/1|http://pbs.twimg.com/media/Bqm-yLzCYAAe66R.jpg||Luzinhaa__|1638569472|||1638569472|Luzinhaa__|480124607429890049|Twitter for  Android |Fri Jun 20 23:06:41 +0000 2014|6529|418|387|1|1930|Thu Jun 03 22:39:16 +0000 2010|pt|Rio de janeiro|Hawaii|snap: laranjapet|||||100529.jpg|146|13|154|949192
0|RT @combateracismo: IndÃ­genas KrenyÃª e Gamela denunciam descaso da Funai e Dsei/MaranhÃ£o  http://t.co/A7zHnX5cWF http://t.co/J5ekc7MfW1||HAILYJAHI|606070975952744448|3302825578|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/604273669146296321/LQfW-dhq_normal.jpg||||Wed Jun 03 12:12:35 +0000 2015|1433333555|Retweet|3|0||||"""http://racismoambiental.net.br/?p=181478"""|http://twitter.com/combateracismo/status/601822152577437697/photo/1|http://pbs.twimg.com/media/CFoaDu9WgAE3vqO.jpg||combateracismo|273513557|||273513557|combateracismo|601822152577437697|Twitter Web Client |Fri May 22 18:49:17 +0000 2015|168|3|14|1|229|Fri May 29 13:07:34 +0000 2015|en||||||True||100530.jpg|21|70|72|413532
0|Hip-hop com levada indÃ­gena atrai jovens de SÃ£o Gabriel da Cachoeira http://t.co/S5qt31eEoy http://t.co/CGHOakvQ4H||neppiucdbnovo|606067888475275264|836223894|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/2633797587/56271f449cfa292e536dc24a98b819c0_normal.jpeg||||Wed Jun 03 12:00:19 +0000 2015|1433332819|Tweet|1|0||||"""http://new.d24am.com/plus/musica/levada-indigena-atrai-jovens-gabriel-cachoeira/134866"""|http://twitter.com/neppiucdbnovo/status/606067888475275264/photo/1|http://pbs.twimg.com/media/CGkviF2WcAAChle.jpg|||||||||||183|61|213|0|0|Thu Sep 20 19:41:02 +0000 2012|pt|Campo Grande/MS, Brasil||O NEPPI Ã© um Ã³rgÃ£o de natureza executiva que tem por finalidade coordenar Programas e Projetos de pesquisa e extensÃ£o voltados para as sociedades indÃ­genas.|http://t.co/0poSH4LA2m||||100308.jpg|41|90|141|7C6F52
0|RT @brains9: Tribo Kipiai, cheia de Ã­ndios do marketing que querem resultados - http://t.co/BR6Iq5kUZ9 http://t.co/5UkfRLYWa3||leandroac88|606066836019544064|44172003|pt|Twitter for Android |http://pbs.twimg.com/profile_images/481442492177326081/uB-htgyL_normal.jpeg||||Wed Jun 03 11:56:08 +0000 2015|1433332568|Retweet|8|0||||"""http://b9.cm/1Ic8Lwm"""|http://twitter.com/brains9/status/606058248324587520/photo/1|http://pbs.twimg.com/media/CGkmxANUIAACWFF.jpg||brains9|148854179|||148854179|brains9|606058248324587520|B9 |Wed Jun 03 11:22:01 +0000 2015|3891|113|139|3|133|Tue Jun 02 18:16:41 +0000 2009|en|South America|Brasilia|Ãÿ... vai dar ruim... deu ruim...|http://t.co/sKhpKeiy1N||||100509.jpg|0|0|32|242424
0|Tribo Kipiai, cheia de Ã­ndios do marketing que querem resultados http://t.co/niZyG5AYX7 #B9 http://t.co/8xtAk6ouDl||jacquelinee|606062470579503105|7251172|pt|IFTTT |http://pbs.twimg.com/profile_images/465485845495943168/2lL9qVJH_normal.jpeg||||Wed Jun 03 11:38:47 +0000 2015|1433331527|Tweet|0|0|||#B9|"""http://ift.tt/1EVkSJs"""|http://twitter.com/jacquelinee/status/606062470579503105/photo/1|http://pbs.twimg.com/media/CGkqmxgXAAEezb0.jpg|||||||||||13824|2697|585|103|3161|Wed Jul 04 14:37:59 +0000 2007|en||Brasilia|jornalista freelancer, curadora de conteÃºdo, ~trabalha na internet~. Editora @brains9, colabora no @BrasilPost. releases: jacqueline@brainstorm9.com.br|http://t.co/uCA8oHQSlZ||||100531.jpg|0|0|32|242424
0|"""@brains9: Tribo Kipiai, cheia de Ã­ndios do marketing que querem resultados - http://t.co/OJy8UIlHS1 http://t.co/TVcZ3Pduxt"" Morri de rir"||_Dr_Krieger|606061265501487104|230846227|pt|Twitter for Android |http://pbs.twimg.com/profile_images/596173849449881600/sjeBxFs3_normal.png||||Wed Jun 03 11:34:00 +0000 2015|1433331240|Tweet|0|0||||"""http://b9.cm/1Ic8Lwm"""|http://twitter.com/brains9/status/606058248324587520/photo/1|http://pbs.twimg.com/media/CGkmxANUIAACWFF.jpg||brains9|148854179||||||||4266|74|60|1|4014|Sun Dec 26 21:40:39 +0000 2010|en||Santiago|Futuro publicitÃ¡rio, EstagiÃ¡rio de Diretor de Arte na @Startcesmac, Chaotic Evil e Criador de 15 dos 16 universos.|||||100509.jpg|0|0|32|242424
0|Tribo Kipiai, cheia de Ã­ndios do marketing que querem resultados http://t.co/MV9EEicAWV http://t.co/kzQnnaeMVr||caleidoscopioes|606059406279639041|1146056622|pt|dlvr.it |http://pbs.twimg.com/profile_images/492491521694781440/FI9L8dZW_normal.jpeg||||Wed Jun 03 11:26:37 +0000 2015|1433330797|Tweet|0|0||||"""http://dlvr.it/B4svPd"""|http://twitter.com/caleidoscopioes/status/606059406279639041/photo/1|http://pbs.twimg.com/media/CGkn0Z_UIAEug5Y.jpg|||||||||||10169|49|81|5|4|Sun Feb 03 19:49:29 +0000 2013|pt|BrasÃ­lia|Brasilia|Transformamos ideias em design.|http://t.co/oXSjDEcK||||100532.jpg|0|0|32|242424
0|RT @brains9: Tribo Kipiai, cheia de Ã­ndios do marketing que querem resultados - http://t.co/BR6Iq5kUZ9 http://t.co/5UkfRLYWa3||cassioaguiar|606058937448677376|382316365|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/607320346618953728/gXFTO1mF_normal.jpg||||Wed Jun 03 11:24:45 +0000 2015|1433330685|Retweet|8|0||||"""http://b9.cm/1Ic8Lwm"""|http://twitter.com/brains9/status/606058248324587520/photo/1|http://pbs.twimg.com/media/CGkmxANUIAACWFF.jpg||brains9|148854179|||148854179|brains9|606058248324587520|B9 |Wed Jun 03 11:22:01 +0000 2015|10569|4031|697|15|1342|Thu Sep 29 21:19:48 +0000 2011|pt|Santa Maria, RS|Brasilia|Publisher, muito de social media e inventando a prÃ³pria histÃ³ria de escrever.|http://t.co/LT94j9QtnS||||100509.jpg|0|0|32|242424
0|Tribo Kipiai, cheia de Ã­ndios do marketing que querem resultados - http://t.co/BR6Iq5kUZ9 http://t.co/5UkfRLYWa3||brains9|606058248324587520|148854179|pt|B9 |http://pbs.twimg.com/profile_images/573296416921030656/Ek4RZefe_normal.png||||Wed Jun 03 11:22:01 +0000 2015|1433330521|Tweet|8|10||||"""http://b9.cm/1Ic8Lwm"""|http://twitter.com/brains9/status/606058248324587520/photo/1|http://pbs.twimg.com/media/CGkmxANUIAACWFF.jpg|||||||||||18745|92061|18|1891|285|Thu May 27 19:49:33 +0000 2010|pt|SÃ£o Paulo, BR|Brasilia|As atualizaÃ§Ãµes e Ãºltimas notÃ­cias do B9, um site sobre criatividade, internet, inspiraÃ§Ã£o e comunicaÃ§Ã£o.|http://t.co/liQAwWKfSu||||100509.jpg|0|0|32|242424
0|ACIDENTE COM ÃNDIOS - Motorista morre ao capotar caminhonete com Ã­ndios de CarmÃ©sia - http://t.co/fPbBrZvrxi http://t.co/9Q4N6Mo2KU||FatosdeMinas|606058209997148160|296324799|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/1696722985/logomarcafaceweb_normal.jpg||||Wed Jun 03 11:21:51 +0000 2015|1433330511|Tweet|0|0||||"""http://www.fatosdeminas.com.br/pg.php?id_cat=58&&id=11986"""|http://twitter.com/FatosdeMinas/status/606058209997148160/photo/1|http://pbs.twimg.com/media/CGkmuuQWoAEJAVb.jpg|||||||||||23839|511|127|3|10|Tue May 10 15:30:17 +0000 2011|pt|Itabira - MG|Brasilia|Se vocÃª Ã© daqueles que gostam e procuram se manter informados com os acontecimentos dessa regiÃ£o, participe!  Aqui vocÃª encontra qualidade na informaÃ§Ã£o.|http://t.co/nFEkhlAzO3||||100533.jpg|47|50|139|817C73
1|ACIDENTE COM ÃNDIOS - Motorista morre ao capotar caminhonete com Ã­ndios de CarmÃ©sia - http://t.co/fPbBrZvrxi http://t.co/9Q4N6Mo2KU||FatosdeMinas|606058209997148160|296324799|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/1696722985/logomarcafaceweb_normal.jpg||||Wed Jun 03 11:21:51 +0000 2015|1433330511|Tweet|0|0||||"""http://www.fatosdeminas.com.br/pg.php?id_cat=58&&id=11986"""|http://twitter.com/FatosdeMinas/status/606058209997148160/photo/1|http://pbs.twimg.com/media/CGkmuuQWoAEJAVb.jpg|||||||||||23839|511|127|3|10|Tue May 10 15:30:17 +0000 2011|pt|Itabira - MG|Brasilia|Se vocÃª Ã© daqueles que gostam e procuram se manter informados com os acontecimentos dessa regiÃ£o, participe!  Aqui vocÃª encontra qualidade na informaÃ§Ã£o.|http://t.co/nFEkhlAzO3||||100534.jpg|59|64|111|68615B
0|Eu tomaria tudo. Daria porra nenhuma pra indio. Tdo mundo e gente nessa porra, ninguem dev ter mais q ninguem. https://t.co/2DmEpAyS6Q||CleberBuneko|606053827763183617|2528246047|pt|Twitter for Android |http://pbs.twimg.com/profile_images/605441204466135040/ubvJg9x9_normal.jpg||||Wed Jun 03 11:04:27 +0000 2015|1433329467|Quoted tweet|0|0||||"""https://twitter.com/tovaga/status/606052689068347394"""|||||||||tovaga|606052689068347394|||23767|692|688|7|31784|Tue May 27 20:40:49 +0000 2014|pt|Jeitinho Brasileiro Landia|Brasilia|Onde tiver a certeza, eu levo a dÃºvida.|http://t.co/eMsXQxdGXT||||100535.jpg|28|77|101|605545
0|Precisam perambular e o espaÃ§o estÃ¡ reduzido...! USA 5% das terras para indÃ­genas. CÃ¡ jÃ¡ passa de 23%. Melhor ser I  https://t.co/4qR1JFlJlB||tovaga|606052689068347394|67865633|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/606152601906900992/_7Cur8wr_normal.png||||Wed Jun 03 10:59:55 +0000 2015|1433329195|Quoted tweet|0|1||||"""https://twitter.com/ClaudiaCostin/status/606035329590689793"""|||||||||ClaudiaCostin|606035329590689793|||406535|13918|14948|171|59962|Sat Aug 22 10:53:27 +0000 2009|pt|BrasÃ­lia, Distrito Federal|Pacific Time (US & Canada)|( Os velhacos tornam-se fecundos, e os doutos silenciosos.) Nas redes sociais:  Se nÃ£o houver reciprocidade, pratique o desapego..!  Gabriella Amaresco.|||||100535.jpg|28|77|101|605545
0|AGU impede trÃ¡fego de veÃ­culos em estrada que corta aldeia indÃ­gena no interior de SP http://t.co/UVjeSuRHUM http://t.co/eEaTqQcqZY||combateracismo|606051718338646016|273513557|pt|Twitter Web Client |http://pbs.twimg.com/profile_images/587326994552991744/Yc_f9W9D_normal.png||||Wed Jun 03 10:56:04 +0000 2015|1433328964|Tweet|3|2|Rio de Janeiro, Brasil|Brasil||"""http://racismoambiental.net.br/?p=182457"""|http://twitter.com/combateracismo/status/606051718338646016/photo/1|http://pbs.twimg.com/media/CGkg001XEAE5Qqo.jpg|[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]||||||||||33768|3170|352|75|47|Mon Mar 28 16:52:29 +0000 2011|pt|Brasil|Brasilia|No Racismo Ambiental, as injustiÃ§as socioambientais recaem de forma implacÃ¡vel sobre grupos Ã©tnicos e comunidades vulnerabilizadas por sua raÃ§a, origem ou cor.|http://t.co/EWSPrxnANg||||100536.jpg|65|83|122|62714D
0|MinistÃ©rio da JustiÃ§a reconhece terras indÃ­genas Guarani no Pico do JaraguÃ¡ http://t.co/HxR3E5u6jr, por @marinarossi http://t.co/1wHsgtr4FQ||ClaudiaCostin|606035329590689793|53772716|pt|Echofon |http://pbs.twimg.com/profile_images/1104403124/cmc_face_1_1__normal.jpg||||Wed Jun 03 09:50:56 +0000 2015|1433325056|Tweet|2|6||||"""http://ow.ly/NN5LQ"""|http://twitter.com/elpais_brasil/status/605864251492728833/photo/1|http://pbs.twimg.com/media/CGh2U4bUQAIO-QE.jpg||marinarossi|31291807||||||||173771|71328|3171|886|450|Sat Jul 04 22:09:33 +0000 2009|pt|Washington-DC|Brasilia||||True||100535.jpg|28|77|101|605545
0|RT @combateracismo: Ãndios Kaingang bloqueiam rua em frente ao PalÃ¡cio do Planalto  http://t.co/I1gUgNqJXP http://t.co/uDmz01vxdx||HAILYJAHI|606030382463610880|3302825578|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/604273669146296321/LQfW-dhq_normal.jpg||||Wed Jun 03 09:31:17 +0000 2015|1433323877|Retweet|5|0||||"""http://racismoambiental.net.br/?p=181715"""|http://twitter.com/combateracismo/status/602941045291229184/photo/1|http://pbs.twimg.com/media/CF4Tr1MW8AAEc8r.jpg||combateracismo|273513557|||273513557|combateracismo|602941045291229184|Twitter Web Client |Mon May 25 20:55:21 +0000 2015|168|3|14|1|229|Fri May 29 13:07:34 +0000 2015|en||||||True||100537.jpg|0|0|31|1E1E1E
0|RT @combateracismo: MA: Um mÃªs apÃ³s assassinato de indÃ­gena, madeireiros nÃ£o foram intimados   http://t.co/UCMki8OEZT http://t.co/JR7frjQmo6||HAILYJAHI|606029993819267072|3302825578|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/604273669146296321/LQfW-dhq_normal.jpg||||Wed Jun 03 09:29:44 +0000 2015|1433323784|Retweet|3|0||||"""http://racismoambiental.net.br/?p=181794"""|http://twitter.com/combateracismo/status/603270108551749633/photo/1|http://pbs.twimg.com/media/CF8-93pW0AASCDK.jpg||combateracismo|273513557|||273513557|combateracismo|603270108551749633|Twitter Web Client |Tue May 26 18:42:56 +0000 2015|168|3|14|1|229|Fri May 29 13:07:34 +0000 2015|en||||||True||100538.jpg|15|125|92|54392C
0|RT @combateracismo: SuicÃ­dios de jovens indÃ­genas motiva denÃºncia internacional  http://t.co/DlYhDmV27d http://t.co/kYreFckwGE||HAILYJAHI|606028943582502913|3302825578|pt|Twitter for Windows Phone |http://pbs.twimg.com/profile_images/604273669146296321/LQfW-dhq_normal.jpg||||Wed Jun 03 09:25:34 +0000 2015|1433323534|Retweet|4|0||||"""http://racismoambiental.net.br/?p=181982"""|http://twitter.com/combateracismo/status/603922441900023809/photo/1|http://pbs.twimg.com/media/CGGQQnOWoAExLKy.jpg||combateracismo|273513557|||273513557|combateracismo|603922441900023809|Twitter Web Client |Thu May 28 13:55:05 +0000 2015|168|3|14|1|229|Fri May 29 13:07:34 +0000 2015|en||||||True||100539.jpg|42|73|175|AAAB78
0|RT @_ihu: OrganizaÃ§Ã£o indÃ­gena e Igreja divergem sobre relaÃ§Ã£o com povos isolados http://t.co/leDcfLPxLV http://t.co/JP0834znch||ISAbella_P_PARF|605980494317158400|73185544|pt|Twitter for iPhone |http://pbs.twimg.com/profile_images/577046410656411648/qSzjvzcx_normal.jpeg||||Wed Jun 03 06:13:03 +0000 2015|1433311983|Retweet|3|0||||"""http://bit.ly/1ALVrPg"""|http://twitter.com/_ihu/status/605901770674438145/photo/1|http://pbs.twimg.com/media/CGheX5CUcAE8QmK.png||_ihu|41123392|||41123392|_ihu|605901770674438145|TweetDeck |Wed Jun 03 01:00:13 +0000 2015|66672|12590|3452|184|23202|Thu Sep 10 18:32:51 +0000 2009|en|Global |Paris|#Journalist #Environmentalist #HumanRights #IndigenousRights #StopAmazonDams #SocialJustice #World #Vegan â©Let's Connect here âÿ»ïžRT & w my #Facebook pages|http://t.co/ZFaTo7qRxt||||100540.png|130|105|119|476C71
